HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,EloDiff,Liga_AUT,Liga_B1,Liga_D1,Liga_D2,Liga_DEN,Liga_E0,Liga_E1,Liga_E2,Liga_F1,Liga_F2,Liga_FIN,Liga_G1,Liga_I1,Liga_I2,Liga_N1,Liga_NOR,Liga_P1,Liga_POL,Liga_ROM,Liga_RUS,Liga_SC0,Liga_SC1,Liga_SP1,Liga_SP2,Liga_SWE,Liga_T1
2.656369855613972,1.534801950932364,0.4403304017789702,1.3166408967038792,1.9962617384971173,0.9278946540428136,1.269289527954486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1492057840857269,-0.8048717600529068,1.2837442997527284,0.39772457784260906,-0.5198812717143976,-0.6016921586384393,1.0812177381496026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8283040166156171,3.0874022920268094,-0.8247904451816671,-0.8274971806390845,1.9962617384971173,2.4574814667240665,-2.5609731796339053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1337905097476714,2.1643545722668724,-1.2464973941685462,-1.7464134995003548,1.1575474017599456,1.8456467416515652,-2.604553538438073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2516707177981656,1.2840018702132783,0.018623452792091086,-0.8274971806390845,-0.10052410334581177,-0.9076095211746898,-0.037520127773255134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4546655855264233,0.30128720024261524,0.8620373507658493,-0.21488630139823775,-0.5198812717143976,0.010142566434061867,-0.8564551805433014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2882641388106453,-1.5064225013083576,-1.6682043431554254,-1.7464134995003548,-0.10052410334581177,-0.6016921586384393,0.24815663804303378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2695172835833807,-0.6751955882615953,-0.403083496194788,0.09141913822218564,-1.3585956084515691,0.010142566434061867,0.4599722095412231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.27183910034010045,-0.5631543150881196,0.8620373507658493,0.09141913822218564,-0.5198812717143976,-0.9076095211746898,0.3303582113736545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20390937580062526,-0.2744988692908949,-0.403083496194788,-0.5211917410186612,0.31883306502277403,0.31605992897031243,0.08014684099800075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4208316529306477,0.6728134102214044,-1.2464973941685462,-1.4401080598799314,0.7381902333913598,0.31605992897031243,0.8467854632030436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7060188338468045,-1.20119290267482,-0.8247904451816671,-1.133802620259508,-1.777952776820155,-0.9076095211746898,0.5617098057840564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.3652157798905205,1.0203402468932117,0.018623452792091086,1.0103354570834557,-0.5198812717143976,0.621977291506563,-2.7027596228467754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.7055527249261826,2.3841941354877254,0.4403304017789702,0.39772457784260906,0.7381902333913598,1.5397293791153146,-0.7703464026302365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
